path,Statcast,PitchFX,Pre-tracking
gameData.players.ID124084.draftYear,N/A,N/A,int
gameData.players.ID124084.firstLastName,N/A,N/A,str
gameData.players.ID124084.firstName,N/A,N/A,str
gameData.players.ID124084.fullFMLName,N/A,N/A,str
gameData.players.ID124084.fullLFMName,N/A,N/A,str
gameData.players.ID124084.fullName,N/A,N/A,str
gameData.players.ID124084.gender,N/A,N/A,str
gameData.players.ID124084.height,N/A,N/A,str
gameData.players.ID124084.id,N/A,N/A,int
gameData.players.ID124084.initLastName,N/A,N/A,str
gameData.players.ID124084.isPlayer,N/A,N/A,bool
gameData.players.ID124084.isVerified,N/A,N/A,bool
gameData.players.ID124084.lastFirstName,N/A,N/A,str
gameData.players.ID124084.lastInitName,N/A,N/A,str
gameData.players.ID124084.lastName,N/A,N/A,str
gameData.players.ID124084.lastPlayedDate,N/A,N/A,str
gameData.players.ID124084.link,N/A,N/A,str
gameData.players.ID124084.middleName,N/A,N/A,str
gameData.players.ID124084.mlbDebutDate,N/A,N/A,str
gameData.players.ID124084.nameFirstLast,N/A,N/A,str
gameData.players.ID124084.nameSlug,N/A,N/A,str
gameData.players.ID124084.pitchHand.code,N/A,N/A,str
gameData.players.ID124084.pitchHand.description,N/A,N/A,str
gameData.players.ID124084.primaryPosition.abbreviation,N/A,N/A,str
gameData.players.ID124084.primaryPosition.code,N/A,N/A,str
gameData.players.ID124084.primaryPosition.name,N/A,N/A,str
gameData.players.ID124084.primaryPosition.type,N/A,N/A,str
gameData.players.ID124084.strikeZoneBottom,N/A,N/A,float
gameData.players.ID124084.strikeZoneTop,N/A,N/A,float
gameData.players.ID124084.useLastName,N/A,N/A,str
gameData.players.ID124084.useName,N/A,N/A,str
gameData.players.ID124084.weight,N/A,N/A,int
gameData.players.ID124291.active,N/A,N/A,bool
gameData.players.ID124291.batSide.code,N/A,N/A,str
gameData.players.ID124291.batSide.description,N/A,N/A,str
gameData.players.ID124291.birthCity,N/A,N/A,str
gameData.players.ID124291.birthCountry,N/A,N/A,str
gameData.players.ID124291.birthDate,N/A,N/A,str
gameData.players.ID124291.birthStateProvince,N/A,N/A,str
gameData.players.ID124291.boxscoreName,N/A,N/A,str
gameData.players.ID124291.currentAge,N/A,N/A,int
gameData.players.ID124291.draftYear,N/A,N/A,int
gameData.players.ID124291.firstLastName,N/A,N/A,str
gameData.players.ID124291.firstName,N/A,N/A,str
gameData.players.ID124291.fullFMLName,N/A,N/A,str
gameData.players.ID124291.fullLFMName,N/A,N/A,str
gameData.players.ID124291.fullName,N/A,N/A,str
gameData.players.ID124291.gender,N/A,N/A,str
gameData.players.ID124291.height,N/A,N/A,str
gameData.players.ID124291.id,N/A,N/A,int
gameData.players.ID124291.initLastName,N/A,N/A,str
gameData.players.ID124291.isPlayer,N/A,N/A,bool
gameData.players.ID124291.isVerified,N/A,N/A,bool
gameData.players.ID124291.lastFirstName,N/A,N/A,str
gameData.players.ID124291.lastInitName,N/A,N/A,str
gameData.players.ID124291.lastName,N/A,N/A,str
gameData.players.ID124291.lastPlayedDate,N/A,N/A,str
gameData.players.ID124291.link,N/A,N/A,str
gameData.players.ID124291.middleName,N/A,N/A,str
gameData.players.ID124291.mlbDebutDate,N/A,N/A,str
gameData.players.ID124291.nameFirstLast,N/A,N/A,str
gameData.players.ID124291.nameSlug,N/A,N/A,str
gameData.players.ID124291.pitchHand.code,N/A,N/A,str
gameData.players.ID124291.pitchHand.description,N/A,N/A,str
gameData.players.ID124291.primaryNumber,N/A,N/A,str
gameData.players.ID124291.primaryPosition.abbreviation,N/A,N/A,str
gameData.players.ID124291.primaryPosition.code,N/A,N/A,str
gameData.players.ID124291.primaryPosition.name,N/A,N/A,str
gameData.players.ID124291.primaryPosition.type,N/A,N/A,str
gameData.players.ID124291.strikeZoneBottom,N/A,N/A,float
gameData.players.ID124291.strikeZoneTop,N/A,N/A,float
gameData.players.ID124291.useLastName,N/A,N/A,str
gameData.players.ID124291.useName,N/A,N/A,str
gameData.players.ID124291.weight,N/A,N/A,int
gameData.players.ID124695.active,N/A,N/A,bool
gameData.players.ID124695.batSide.code,N/A,N/A,str
gameData.players.ID124695.batSide.description,N/A,N/A,str
gameData.players.ID124695.birthCity,N/A,N/A,str
gameData.players.ID124695.birthCountry,N/A,N/A,str
gameData.players.ID124695.birthDate,N/A,N/A,str
gameData.players.ID124695.birthStateProvince,N/A,N/A,str
gameData.players.ID124695.boxscoreName,N/A,N/A,str
gameData.players.ID124695.currentAge,N/A,N/A,int
gameData.players.ID124695.draftYear,N/A,N/A,int
gameData.players.ID124695.firstLastName,N/A,N/A,str
gameData.players.ID124695.firstName,N/A,N/A,str
gameData.players.ID124695.fullFMLName,N/A,N/A,str
gameData.players.ID124695.fullLFMName,N/A,N/A,str
gameData.players.ID124695.fullName,N/A,N/A,str
gameData.players.ID124695.gender,N/A,N/A,str
gameData.players.ID124695.height,N/A,N/A,str
gameData.players.ID124695.id,N/A,N/A,int
gameData.players.ID124695.initLastName,N/A,N/A,str
gameData.players.ID124695.isPlayer,N/A,N/A,bool
gameData.players.ID124695.isVerified,N/A,N/A,bool
gameData.players.ID124695.lastFirstName,N/A,N/A,str
gameData.players.ID124695.lastInitName,N/A,N/A,str
gameData.players.ID124695.lastName,N/A,N/A,str
gameData.players.ID124695.lastPlayedDate,N/A,N/A,str
gameData.players.ID124695.link,N/A,N/A,str
gameData.players.ID124695.middleName,N/A,N/A,str
gameData.players.ID124695.mlbDebutDate,N/A,N/A,str
gameData.players.ID124695.nameFirstLast,N/A,N/A,str
gameData.players.ID124695.nameSlug,N/A,N/A,str
gameData.players.ID124695.nameSuffix,N/A,N/A,str
gameData.players.ID124695.nameTitle,N/A,N/A,str
gameData.players.ID124695.nickName,N/A,N/A,str
gameData.players.ID124695.pitchHand.code,N/A,N/A,str
gameData.players.ID124695.pitchHand.description,N/A,N/A,str
gameData.players.ID124695.primaryNumber,N/A,N/A,str
gameData.players.ID124695.primaryPosition.abbreviation,N/A,N/A,str
gameData.players.ID124695.primaryPosition.code,N/A,N/A,str
gameData.players.ID124695.primaryPosition.name,N/A,N/A,str
gameData.players.ID124695.primaryPosition.type,N/A,N/A,str
gameData.players.ID124695.strikeZoneBottom,N/A,N/A,float
gameData.players.ID124695.strikeZoneTop,N/A,N/A,float
gameData.players.ID124695.useLastName,N/A,N/A,str
gameData.players.ID124695.useName,N/A,N/A,str
gameData.players.ID124695.weight,N/A,N/A,int
gameData.players.ID124755.active,N/A,N/A,bool
gameData.players.ID124755.batSide.code,N/A,N/A,str
gameData.players.ID124755.batSide.description,N/A,N/A,str
gameData.players.ID124755.birthCity,N/A,N/A,str
gameData.players.ID124755.birthCountry,N/A,N/A,str
gameData.players.ID124755.birthDate,N/A,N/A,str
gameData.players.ID124755.birthStateProvince,N/A,N/A,str
gameData.players.ID124755.boxscoreName,N/A,N/A,str
gameData.players.ID124755.currentAge,N/A,N/A,int
gameData.players.ID124755.draftYear,N/A,N/A,int
gameData.players.ID124755.firstLastName,N/A,N/A,str
gameData.players.ID124755.firstName,N/A,N/A,str
gameData.players.ID124755.fullFMLName,N/A,N/A,str
gameData.players.ID124755.fullLFMName,N/A,N/A,str
gameData.players.ID124755.fullName,N/A,N/A,str
gameData.players.ID124755.gender,N/A,N/A,str
gameData.players.ID124755.height,N/A,N/A,str
gameData.players.ID124755.id,N/A,N/A,int
gameData.players.ID124755.initLastName,N/A,N/A,str
gameData.players.ID124755.isPlayer,N/A,N/A,bool
gameData.players.ID124755.isVerified,N/A,N/A,bool
gameData.players.ID124755.lastFirstName,N/A,N/A,str
gameData.players.ID124755.lastInitName,N/A,N/A,str
gameData.players.ID124755.lastName,N/A,N/A,str
gameData.players.ID124755.lastPlayedDate,N/A,N/A,str
gameData.players.ID124755.link,N/A,N/A,str
gameData.players.ID124755.middleName,N/A,N/A,str
gameData.players.ID124755.mlbDebutDate,N/A,N/A,str
gameData.players.ID124755.nameFirstLast,N/A,N/A,str
gameData.players.ID124755.nameSlug,N/A,N/A,str
gameData.players.ID124755.pitchHand.code,N/A,N/A,str
gameData.players.ID124755.pitchHand.description,N/A,N/A,str
gameData.players.ID124755.primaryNumber,N/A,N/A,str
gameData.players.ID124755.primaryPosition.abbreviation,N/A,N/A,str
gameData.players.ID124755.primaryPosition.code,N/A,N/A,str
gameData.players.ID124755.primaryPosition.name,N/A,N/A,str
gameData.players.ID124755.primaryPosition.type,N/A,N/A,str
gameData.players.ID124755.strikeZoneBottom,N/A,N/A,float
gameData.players.ID124755.strikeZoneTop,N/A,N/A,float
gameData.players.ID124755.useLastName,N/A,N/A,str
gameData.players.ID124755.useName,N/A,N/A,str
gameData.players.ID124755.weight,N/A,N/A,int
gameData.players.ID133160.active,N/A,bool,N/A
gameData.players.ID133160.batSide.code,N/A,str,N/A
gameData.players.ID133160.batSide.description,N/A,str,N/A
gameData.players.ID133160.birthCity,N/A,str,N/A
gameData.players.ID133160.birthCountry,N/A,str,N/A
gameData.players.ID133160.birthDate,N/A,str,N/A
gameData.players.ID133160.birthStateProvince,N/A,str,N/A
gameData.players.ID133160.boxscoreName,N/A,str,N/A
gameData.players.ID133160.currentAge,N/A,int,N/A
gameData.players.ID133160.draftYear,N/A,int,N/A
gameData.players.ID133160.firstLastName,N/A,str,N/A
gameData.players.ID133160.firstName,N/A,str,N/A
gameData.players.ID133160.fullFMLName,N/A,str,N/A
gameData.players.ID133160.fullLFMName,N/A,str,N/A
gameData.players.ID133160.fullName,N/A,str,N/A
gameData.players.ID133160.gender,N/A,str,N/A
gameData.players.ID133160.height,N/A,str,N/A
gameData.players.ID133160.id,N/A,int,N/A
gameData.players.ID133160.initLastName,N/A,str,N/A
gameData.players.ID133160.isPlayer,N/A,bool,N/A
gameData.players.ID133160.isVerified,N/A,bool,N/A
gameData.players.ID133160.lastFirstName,N/A,str,N/A
gameData.players.ID133160.lastInitName,N/A,str,N/A
gameData.players.ID133160.lastName,N/A,str,N/A
gameData.players.ID133160.lastPlayedDate,N/A,str,N/A
gameData.players.ID133160.link,N/A,str,N/A
gameData.players.ID133160.middleName,N/A,str,N/A
gameData.players.ID133160.mlbDebutDate,N/A,str,N/A
gameData.players.ID133160.nameFirstLast,N/A,str,N/A
gameData.players.ID133160.nameSlug,N/A,str,N/A
gameData.players.ID133160.pitchHand.code,N/A,str,N/A
gameData.players.ID133160.pitchHand.description,N/A,str,N/A
gameData.players.ID133160.primaryNumber,N/A,str,N/A
gameData.players.ID133160.primaryPosition.abbreviation,N/A,str,N/A
gameData.players.ID133160.primaryPosition.code,N/A,str,N/A
gameData.players.ID133160.primaryPosition.name,N/A,str,N/A
gameData.players.ID133160.primaryPosition.type,N/A,str,N/A
gameData.players.ID133160.strikeZoneBottom,N/A,float,N/A
gameData.players.ID133160.strikeZoneTop,N/A,float,N/A
gameData.players.ID133160.useLastName,N/A,str,N/A
gameData.players.ID133160.useName,N/A,str,N/A
gameData.players.ID133160.weight,N/A,int,N/A
gameData.players.ID134181.active,N/A,bool,N/A
gameData.players.ID134181.batSide.code,N/A,str,N/A
gameData.players.ID134181.batSide.description,N/A,str,N/A
gameData.players.ID134181.birthCity,N/A,str,N/A
gameData.players.ID134181.birthCountry,N/A,str,N/A
gameData.players.ID134181.birthDate,N/A,str,N/A
gameData.players.ID134181.boxscoreName,N/A,str,N/A
gameData.players.ID134181.currentAge,N/A,int,N/A
gameData.players.ID134181.firstLastName,N/A,str,N/A
gameData.players.ID134181.firstName,N/A,str,N/A
gameData.players.ID134181.fullFMLName,N/A,str,N/A
gameData.players.ID134181.fullLFMName,N/A,str,N/A
gameData.players.ID134181.fullName,N/A,str,N/A
gameData.players.ID134181.gender,N/A,str,N/A
gameData.players.ID134181.height,N/A,str,N/A
gameData.players.ID134181.id,N/A,int,N/A
gameData.players.ID134181.initLastName,N/A,str,N/A
gameData.players.ID134181.isPlayer,N/A,bool,N/A
gameData.players.ID134181.isVerified,N/A,bool,N/A
gameData.players.ID134181.lastFirstName,N/A,str,N/A
gameData.players.ID134181.lastInitName,N/A,str,N/A
gameData.players.ID134181.lastName,N/A,str,N/A
gameData.players.ID134181.lastPlayedDate,N/A,str,N/A
gameData.players.ID134181.link,N/A,str,N/A
gameData.players.ID134181.mlbDebutDate,N/A,str,N/A
gameData.players.ID134181.nameFirstLast,N/A,str,N/A
gameData.players.ID134181.nameMatrilineal,N/A,str,N/A
gameData.players.ID134181.nameSlug,N/A,str,N/A
gameData.players.ID134181.nickName,N/A,str,N/A
gameData.players.ID134181.pitchHand.code,N/A,str,N/A
gameData.players.ID134181.pitchHand.description,N/A,str,N/A
gameData.players.ID134181.primaryNumber,N/A,str,N/A
gameData.players.ID134181.primaryPosition.abbreviation,N/A,str,N/A
gameData.players.ID134181.primaryPosition.code,N/A,str,N/A
gameData.players.ID134181.primaryPosition.name,N/A,str,N/A
gameData.players.ID134181.primaryPosition.type,N/A,str,N/A
gameData.players.ID134181.pronunciation,N/A,str,N/A
gameData.players.ID134181.strikeZoneBottom,N/A,float,N/A
gameData.players.ID134181.strikeZoneTop,N/A,float,N/A
gameData.players.ID134181.useLastName,N/A,str,N/A
gameData.players.ID134181.useName,N/A,str,N/A
gameData.players.ID134181.weight,N/A,int,N/A
gameData.players.ID134268.active,N/A,N/A,bool
gameData.players.ID134268.batSide.code,N/A,N/A,str
gameData.players.ID134268.batSide.description,N/A,N/A,str
gameData.players.ID134268.birthCity,N/A,N/A,str
gameData.players.ID134268.birthCountry,N/A,N/A,str
gameData.players.ID134268.birthDate,N/A,N/A,str
gameData.players.ID134268.birthStateProvince,N/A,N/A,str
gameData.players.ID134268.boxscoreName,N/A,N/A,str
gameData.players.ID134268.currentAge,N/A,N/A,int
gameData.players.ID134268.draftYear,N/A,N/A,int
gameData.players.ID134268.firstLastName,N/A,N/A,str
gameData.players.ID134268.firstName,N/A,N/A,str
gameData.players.ID134268.fullFMLName,N/A,N/A,str
gameData.players.ID134268.fullLFMName,N/A,N/A,str
gameData.players.ID134268.fullName,N/A,N/A,str
gameData.players.ID134268.gender,N/A,N/A,str
gameData.players.ID134268.height,N/A,N/A,str
gameData.players.ID134268.id,N/A,N/A,int
gameData.players.ID134268.initLastName,N/A,N/A,str
gameData.players.ID134268.isPlayer,N/A,N/A,bool
gameData.players.ID134268.isVerified,N/A,N/A,bool
gameData.players.ID134268.lastFirstName,N/A,N/A,str
gameData.players.ID134268.lastInitName,N/A,N/A,str
gameData.players.ID134268.lastName,N/A,N/A,str
gameData.players.ID134268.lastPlayedDate,N/A,N/A,str
gameData.players.ID134268.link,N/A,N/A,str
gameData.players.ID134268.middleName,N/A,N/A,str
gameData.players.ID134268.mlbDebutDate,N/A,N/A,str
gameData.players.ID134268.nameFirstLast,N/A,N/A,str
gameData.players.ID134268.nameSlug,N/A,N/A,str
gameData.players.ID134268.pitchHand.code,N/A,N/A,str
gameData.players.ID134268.pitchHand.description,N/A,N/A,str
gameData.players.ID134268.primaryNumber,N/A,N/A,str
gameData.players.ID134268.primaryPosition.abbreviation,N/A,N/A,str
gameData.players.ID134268.primaryPosition.code,N/A,N/A,str
gameData.players.ID134268.primaryPosition.name,N/A,N/A,str
gameData.players.ID134268.primaryPosition.type,N/A,N/A,str
gameData.players.ID134268.strikeZoneBottom,N/A,N/A,float
gameData.players.ID134268.strikeZoneTop,N/A,N/A,float
gameData.players.ID134268.useLastName,N/A,N/A,str
gameData.players.ID134268.useName,N/A,N/A,str
gameData.players.ID134268.weight,N/A,N/A,int
gameData.players.ID134320.active,N/A,bool,N/A
gameData.players.ID134320.batSide.code,N/A,str,N/A
gameData.players.ID134320.batSide.description,N/A,str,N/A
gameData.players.ID134320.birthCity,N/A,str,N/A
gameData.players.ID134320.birthCountry,N/A,str,N/A
gameData.players.ID134320.birthDate,N/A,str,N/A
gameData.players.ID134320.boxscoreName,N/A,str,N/A
gameData.players.ID134320.currentAge,N/A,int,N/A
gameData.players.ID134320.draftYear,N/A,int,N/A
gameData.players.ID134320.firstLastName,N/A,str,N/A
gameData.players.ID134320.firstName,N/A,str,N/A
gameData.players.ID134320.fullFMLName,N/A,str,N/A
gameData.players.ID134320.fullLFMName,N/A,str,N/A
gameData.players.ID134320.fullName,N/A,str,N/A
gameData.players.ID134320.gender,N/A,str,N/A
gameData.players.ID134320.height,N/A,str,N/A
gameData.players.ID134320.id,N/A,int,N/A
gameData.players.ID134320.initLastName,N/A,str,N/A
gameData.players.ID134320.isPlayer,N/A,bool,N/A
gameData.players.ID134320.isVerified,N/A,bool,N/A
gameData.players.ID134320.lastFirstName,N/A,str,N/A
gameData.players.ID134320.lastInitName,N/A,str,N/A
gameData.players.ID134320.lastName,N/A,str,N/A
gameData.players.ID134320.lastPlayedDate,N/A,str,N/A
gameData.players.ID134320.link,N/A,str,N/A
gameData.players.ID134320.middleName,N/A,str,N/A
gameData.players.ID134320.mlbDebutDate,N/A,str,N/A
gameData.players.ID134320.nameFirstLast,N/A,str,N/A
gameData.players.ID134320.nameSlug,N/A,str,N/A
gameData.players.ID134320.pitchHand.code,N/A,str,N/A
gameData.players.ID134320.pitchHand.description,N/A,str,N/A
gameData.players.ID134320.primaryNumber,N/A,str,N/A
gameData.players.ID134320.primaryPosition.abbreviation,N/A,str,N/A
gameData.players.ID134320.primaryPosition.code,N/A,str,N/A
gameData.players.ID134320.primaryPosition.name,N/A,str,N/A
gameData.players.ID134320.primaryPosition.type,N/A,str,N/A
gameData.players.ID134320.strikeZoneBottom,N/A,float,N/A
gameData.players.ID134320.strikeZoneTop,N/A,float,N/A
gameData.players.ID134320.useLastName,N/A,str,N/A
gameData.players.ID134320.useName,N/A,str,N/A
gameData.players.ID134320.weight,N/A,int,N/A
gameData.players.ID136303.active,N/A,N/A,bool
gameData.players.ID136303.batSide.code,N/A,N/A,str
gameData.players.ID136303.batSide.description,N/A,N/A,str
gameData.players.ID136303.birthCity,N/A,N/A,str
gameData.players.ID136303.birthCountry,N/A,N/A,str
gameData.players.ID136303.birthDate,N/A,N/A,str
gameData.players.ID136303.boxscoreName,N/A,N/A,str
gameData.players.ID136303.currentAge,N/A,N/A,int
gameData.players.ID136303.firstLastName,N/A,N/A,str
gameData.players.ID136303.firstName,N/A,N/A,str
gameData.players.ID136303.fullFMLName,N/A,N/A,str
gameData.players.ID136303.fullLFMName,N/A,N/A,str
gameData.players.ID136303.fullName,N/A,N/A,str
gameData.players.ID136303.gender,N/A,N/A,str
gameData.players.ID136303.height,N/A,N/A,str
gameData.players.ID136303.id,N/A,N/A,int
gameData.players.ID136303.initLastName,N/A,N/A,str
gameData.players.ID136303.isPlayer,N/A,N/A,bool
gameData.players.ID136303.isVerified,N/A,N/A,bool
gameData.players.ID136303.lastFirstName,N/A,N/A,str
gameData.players.ID136303.lastInitName,N/A,N/A,str
gameData.players.ID136303.lastName,N/A,N/A,str
gameData.players.ID136303.lastPlayedDate,N/A,N/A,str
gameData.players.ID136303.link,N/A,N/A,str
gameData.players.ID136303.middleName,N/A,N/A,str
gameData.players.ID136303.mlbDebutDate,N/A,N/A,str
gameData.players.ID136303.nameFirstLast,N/A,N/A,str
gameData.players.ID136303.nameMatrilineal,N/A,N/A,str
gameData.players.ID136303.nameSlug,N/A,N/A,str
gameData.players.ID136303.pitchHand.code,N/A,N/A,str
gameData.players.ID136303.pitchHand.description,N/A,N/A,str
gameData.players.ID136303.primaryPosition.abbreviation,N/A,N/A,str
gameData.players.ID136303.primaryPosition.code,N/A,N/A,str
gameData.players.ID136303.primaryPosition.name,N/A,N/A,str
gameData.players.ID136303.primaryPosition.type,N/A,N/A,str
gameData.players.ID136303.strikeZoneBottom,N/A,N/A,float
gameData.players.ID136303.strikeZoneTop,N/A,N/A,float
gameData.players.ID136303.useLastName,N/A,N/A,str
gameData.players.ID136303.useName,N/A,N/A,str
gameData.players.ID136303.weight,N/A,N/A,int
gameData.players.ID136770.active,N/A,bool,N/A
